tagihan_id;mahasiswa;tanggal_jatuh_tempo;is_terlambat;nominal_tagihan;nominal_harus_bayar;jenis_pembayaran;tahun_ajaran;semester_tagihan;jenis_semester;bulan_jatuh_tempo;angkatan;kode_prodi;nama_prodi;jalur_masuk;subjalur_masuk;jenis_kelamin;statusmhs_periode;is_statusmhs_periode_missing;kps_status;is_kps_status_missing;jumlah_saudara;is_jumlah_saudara_missing;penghasilan_ortu_label;is_penghasilan_ortu_missing;pendidikan_ayah_label;is_pendidikan_ayah_missing;pendidikan_ibu_label;is_pendidikan_ibu_missing;pekerjaan_ayah;is_pekerjaan_ayah_missing;pekerjaan_ibu;is_pekerjaan_ibu_missing;prev_tagihan_count;prev_late_count;prev_late_ratio;prev_cicilan_count;prev_cicilan_ratio
15079;Mahasiswa 0657;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15080;Mahasiswa 0658;2017-02-04;0;3400000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15081;Mahasiswa 0660;2017-02-04;0;2700000.00;5400000.00;Semester;2016/2017;8;Genap;2;2013;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;6;0;0.0000;3;0.5000
15082;Mahasiswa 0662;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15084;Mahasiswa 0666;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;1;0;2 Juta;0;S2;0;S2;0;Wiraswasta;0;Guru;0;4;0;0.0000;0;0.0000
15085;Mahasiswa 0668;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15087;Mahasiswa 0670;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2013;20402;Teknik Telekomunikasi;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;0;0.0000
15089;Mahasiswa 0673;2017-02-04;0;1700000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15091;Mahasiswa 0675;2017-02-04;0;2000000.00;5400000.00;Semester;2016/2017;8;Genap;2;2013;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;1;0.2000
15094;Mahasiswa 0677;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15096;Mahasiswa 0680;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15097;Mahasiswa 0682;2017-02-04;0;1000000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15098;Mahasiswa 0683;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;3;0;Diatas 5 Juta;0;SMA;0;S1;0;Karyawan Swasta;0;Wiraswasta;0;4;0;0.0000;0;0.0000
15099;Mahasiswa 0685;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2013;62401;Akuntansi;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;2;0;4 Juta;0;S2;0;S1;0;PNS;0;IRT;0;4;0;0.0000;0;0.0000
15100;Mahasiswa 0690;2017-02-04;0;1000000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15101;Mahasiswa 0692;2017-02-04;0;1800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;7;0;0.0000;3;0.4286
15102;Mahasiswa 0693;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15104;Mahasiswa 0695;2017-02-04;0;3400000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;0;3;0;5 Juta;0;S2;0;S2;0;Karyawan Swasta;0;IRT;0;5;0;0.0000;4;0.8000
15106;Mahasiswa 0698;2017-02-04;0;4000000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;7;0;0.0000;3;0.4286
15551;Mahasiswa 0699;2017-02-04;0;1000000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;4;0;5 Juta;0;SMP;0;SMP;0;Wiraswasta;0;IRT;0;5;0;0.0000;4;0.8000
15108;Mahasiswa 0700;2017-02-04;0;1000000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Ya;0;5;0;3 Juta;0;SMA;0;SMP;0;Buruh;0;-;0;11;0;0.0000;6;0.5455
15110;Mahasiswa 0703;2017-02-04;0;500000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;8;0;0.0000;4;0.5000
15112;Mahasiswa 0706;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15113;Mahasiswa 0707;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;8;Genap;2;2013;62401;Akuntansi;PSUD;SMU;P;Aktif;0;Unknown;1;6;0;4 Juta;0;S2;0;S2;0;Wiraswasta;0;Wiraswasta;0;4;0;0.0000;0;0.0000
15114;Mahasiswa 0708;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;1;0;1 Juta;0;SMA;0;SMA;0;Buruh;0;-;0;4;0;0.0000;0;0.0000
15115;Mahasiswa 0709;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15116;Mahasiswa 0710;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15117;Mahasiswa 0711;2017-02-04;0;2700000.00;5400000.00;Semester;2016/2017;8;Genap;2;2013;62401;Akuntansi;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;1;0.2000;0;0.0000
15118;Mahasiswa 0714;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15119;Mahasiswa 0716;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15122;Mahasiswa 0721;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;2;0;3 Juta;0;SMA;0;SMA;0;Wiraswasta;0;IRT;0;4;0;0.0000;0;0.0000
15127;Mahasiswa 0728;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15128;Mahasiswa 0729;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2013;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;2;0;1 Juta;0;SMP;0;S1;0;-;0;IRT;0;3;0;0.0000;0;0.0000
15129;Mahasiswa 0730;2017-02-04;0;3400000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15131;Mahasiswa 0734;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15132;Mahasiswa 0735;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;6;Genap;2;2013;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;6;0;2 Juta;0;S2;0;S2;0;PNS;0;PNS;0;4;0;0.0000;0;0.0000
15133;Mahasiswa 0736;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15134;Mahasiswa 0738;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;1;0;3 Juta;0;S2;0;S1;0;PNS;0;IRT;0;4;0;0.0000;0;0.0000
15136;Mahasiswa 0743;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;3;0;1 Juta;0;SMP;0;SMP;0;Nelayan;0;-;0;4;0;0.0000;0;0.0000
11878;Mahasiswa 0748;2017-02-04;0;2602000.00;5800000.00;Semester;2016/2017;7;Ganjil;2;2013;57301;Sistem Informasi;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15137;Mahasiswa 0748;2017-02-04;0;1700000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15138;Mahasiswa 0749;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;1;0;4 Juta;0;S1;0;S2;0;Tani;0;Guru;0;4;0;0.0000;0;0.0000
15139;Mahasiswa 0751;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;SMK;L;Aktif;0;Unknown;1;3;0;3 Juta;0;S1;0;S1;0;Tani;0;-;0;4;0;0.0000;0;0.0000
15140;Mahasiswa 0752;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;1;4;0;4 Juta;0;S2;0;S2;0;Guru;0;Guru;0;4;0;0.0000;0;0.0000
15141;Mahasiswa 0755;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;8;Genap;2;2013;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15142;Mahasiswa 0757;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2013;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;2;0;5 Juta;0;S1;0;S1;0;Pensiunan;0;IRT;0;4;0;0.0000;0;0.0000
15143;Mahasiswa 0758;2017-02-04;0;3000000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;3;0;Diatas 5 Juta;0;S2;0;S2;0;Karyawan Swasta;0;Karyawan Swasta;0;6;0;0.0000;4;0.6667
15144;Mahasiswa 0760;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;8;Genap;2;2013;62401;Akuntansi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15145;Mahasiswa 0761;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;8;Genap;2;2013;62401;Akuntansi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15146;Mahasiswa 0762;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;3;0;4 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;4;0;0.0000;0;0.0000
15147;Mahasiswa 0764;2017-02-04;0;3400000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;4;0.8000
15148;Mahasiswa 0765;2017-02-04;0;3400000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;1;5;0;3 Juta;0;S1;0;S1;0;Pensiunan;0;IRT;0;5;0;0.0000;4;0.8000
15149;Mahasiswa 0766;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;6;Genap;2;2013;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;0;0.0000
15150;Mahasiswa 0767;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15151;Mahasiswa 0768;2017-02-04;0;5800000.00;5800000.00;Semester;2016/2017;8;Genap;2;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;3;0;5 Juta;0;S2;0;S2;0;PNS;0;IRT;0;4;0;0.0000;0;0.0000
14465;Mahasiswa 0772;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;55301;Teknik Informatika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;0;0.0000
14467;Mahasiswa 0774;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20401;Teknik Elektronika;PSUD;Beasiswa YPCR;L;Aktif;0;Unknown;0;3;0;Diatas 5 Juta;0;S1;0;S1;0;Karyawan Swasta;0;IRT;0;4;0;0.0000;0;0.0000
14473;Mahasiswa 0775;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;62401;Akuntansi;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14478;Mahasiswa 0776;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20402;Teknik Telekomunikasi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14479;Mahasiswa 0777;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14481;Mahasiswa 0778;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;62401;Akuntansi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14485;Mahasiswa 0780;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;0;0.0000
14490;Mahasiswa 0782;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;62401;Akuntansi;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14491;Mahasiswa 0783;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;3;0;4 Juta;0;S1;0;S2;0;Wiraswasta;0;PNS;0;4;0;0.0000;0;0.0000
14494;Mahasiswa 0784;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;1;3;0;2 Juta;0;S2;0;S1;0;Pensiunan;0;-;0;4;0;0.0000;0;0.0000
15545;Mahasiswa 0785;2017-02-04;0;500000.00;500000.00;Cuti;2016/2017;5;Ganjil;2;2014;56401;Teknik Komputer;UMPCR;UMPCR II;L;Cuti;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;0;0.0000
14498;Mahasiswa 0786;2017-02-04;0;3000000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20402;Teknik Telekomunikasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;4;10.000
14499;Mahasiswa 0787;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;62401;Akuntansi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;1;0;Diatas 5 Juta;0;S2;0;SMA;0;PNS;0;IRT;0;4;0;0.0000;0;0.0000
14504;Mahasiswa 0790;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14505;Mahasiswa 0791;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;57301;Sistem Informasi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14506;Mahasiswa 0792;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;0;6;0;2 Juta;0;S2;0;S2;0;PNS;0;PNS;0;4;0;0.0000;0;0.0000
14509;Mahasiswa 0793;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;4;0;Diatas 5 Juta;0;S1;0;S1;0;PNS;0;Wiraswasta;0;4;0;0.0000;0;0.0000
14514;Mahasiswa 0796;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;2;0;5 Juta;0;S1;0;S1;0;TNI/Polri;0;IRT;0;4;0;0.0000;0;0.0000
14516;Mahasiswa 0797;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14519;Mahasiswa 0798;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14522;Mahasiswa 0800;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14523;Mahasiswa 0801;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;0;0.0000
15318;Mahasiswa 0802;2017-02-04;0;6400000.00;6400000.00;Semester;2017/2018;8;Genap;2;2014;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;3;0;1 Juta;0;SMA;0;SMP;0;-;0;Wiraswasta;0;7;3;0.4286;0;0.0000
14525;Mahasiswa 0804;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;20301;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14529;Mahasiswa 0808;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;0;0.0000
14532;Mahasiswa 0809;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20402;Teknik Telekomunikasi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14534;Mahasiswa 0810;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;4;Genap;2;2014;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;0;0.0000
14540;Mahasiswa 0811;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;20402;Teknik Telekomunikasi;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14541;Mahasiswa 0812;2017-02-04;0;5400000.00;5400000.00;Semester;2016/2017;6;Genap;2;2014;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
14545;Mahasiswa 0813;2017-02-04;0;1400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;4;0;Diatas 5 Juta;0;S2;0;S2;0;Karyawan Swasta;0;Guru;0;8;0;0.0000;4;0.5000
15353;Mahasiswa 0814;2017-02-04;0;6400000.00;6400000.00;Semester;2017/2018;8;Genap;2;2014;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;8;0;Diatas 5 Juta;0;SMP;0;SMP;0;Tani;0;IRT;0;7;2;0.2857;0;0.0000
14551;Mahasiswa 0816;2017-02-04;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;2;2014;55301;Teknik Informatika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;4;0;Diatas 5 Juta;0;SMA;0;SMA;0;Wiraswasta;0;IRT;0;4;0;0.0000;0;0.0000
15747;Mahasiswa 0816;2017-02-04;0;6400000.00;6400000.00;Semester;2017/2018;7;Ganjil;2;2014;55301;Teknik Informatika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;4;0;Diatas 5 Juta;0;SMA;0;SMA;0;Wiraswasta;0;IRT;0;4;0;0.0000;0;0.0000
